"Pays";"YEAR";"GEO_RESIDENCE_Niv2";"GEO_NAISSANCE_Niv2";"GEO_RESIDENCE_Niv1";"GEO_NAISSANCE_Niv1";"POP_Total_IPUMS";"SEXE_Hom_IPUMS";"SEXE_Fem_IPUMS";"AGE_0014_IPUMS";"AGE_1529_IPUMS";"AGE_3044_IPUMS";"AGE_4559_IPUMS";"AGE_6074_IPUMS";"AGE_75pl_IPUMS";"COD_RESIDENCE_Niv2";"COD_NAISSANCE_Niv2";"COD_NAISSANCE_Niv1";"COD_RESIDENCE_Niv1"
"Benin";2002;"Karimama";"Parakou";"Alibori";"Borgou";100;30;70;60;10;30;0;0;0;"BJ0104";"BJ0405";"BJ04";"BJ01"
"Benin";2002;"Karimama";"Sinende";"Alibori";"Borgou";40;20;20;40;0;0;0;0;0;"BJ0104";"BJ0407";"BJ04";"BJ01"
"Benin";2002;"Karimama";"Agbangnizoun";"Alibori";"Zou";10;10;0;0;0;10;0;0;0;"BJ0104";"BJ1202";"BJ12";"BJ01"
"Benin";2002;"Karimama";"Born Abroad";"Alibori";NA;2640;1420;1220;410;940;630;370;250;40;"BJ0104";"Foreign";"Fore";"BJ01"
"Benin";2002;"Karimama";"Unknown";"Alibori";NA;60;20;40;40;10;10;0;0;0;"BJ0104";"Unknown";"Unkn";"BJ01"
"Benin";2002;"Malanville";"Karimama";"Alibori";"Alibori";570;320;250;170;160;140;70;30;0;"BJ0105";"BJ0104";"BJ01";"BJ01"
"Benin";2002;"Malanville";"Malanville";"Alibori";"Alibori";79860;39860;40000;45710;19080;8740;3450;2060;820;"BJ0105";"BJ0105";"BJ01";"BJ01"
"Benin";2002;"Malanville";"Segbana";"Alibori";"Alibori";100;30;70;50;50;0;0;0;0;"BJ0105";"BJ0106";"BJ01";"BJ01"
"Benin";2002;"Malanville";"Alibori department, unknown commune";"Alibori";"Alibori";40;10;30;40;0;0;0;0;0;"BJ0105";"BJ01";"BJ01";"BJ01"
"Benin";2002;"Malanville";"Kerou";"Alibori";"Atacora";10;10;0;0;0;0;0;10;0;"BJ0105";"BJ0202";"BJ02";"BJ01"
"Benin";2002;"Malanville";"Kouande";"Alibori";"Atacora";20;0;20;10;0;10;0;0;0;"BJ0105";"BJ0204";"BJ02";"BJ01"
"Benin";2002;"Malanville";"Materi";"Alibori";"Atacora";10;10;0;0;0;10;0;0;0;"BJ0105";"BJ0205";"BJ02";"BJ01"
"Benin";2002;"Malanville";"Natitingou";"Alibori";"Atacora";70;30;40;20;40;10;0;0;0;"BJ0105";"BJ0206";"BJ02";"BJ01"
"Benin";2002;"Malanville";"So-Ava";"Alibori";"Atlantique";20;20;0;0;0;10;10;0;0;"BJ0105";"BJ0305";"BJ03";"BJ01"
"Benin";2002;"Malanville";"Ze";"Alibori";"Atlantique";10;10;0;0;0;10;0;0;0;"BJ0105";"BJ0308";"BJ03";"BJ01"
"Benin";2002;"Malanville";"Bembereke";"Alibori";"Borgou";110;50;60;30;60;20;0;0;0;"BJ0105";"BJ0401";"BJ04";"BJ01"
"Benin";2002;"Malanville";"N'Dali";"Alibori";"Borgou";20;20;0;0;20;0;0;0;0;"BJ0105";"BJ0403";"BJ04";"BJ01"
"Benin";2002;"Malanville";"Nikki";"Alibori";"Borgou";10;10;0;0;0;10;0;0;0;"BJ0105";"BJ0404";"BJ04";"BJ01"
"Benin";2002;"Malanville";"Parakou";"Alibori";"Borgou";390;200;190;190;90;70;40;0;0;"BJ0105";"BJ0405";"BJ04";"BJ01"
"Benin";2002;"Malanville";"Perere";"Alibori";"Borgou";10;10;0;0;0;10;0;0;0;"BJ0105";"BJ0406";"BJ04";"BJ01"
"Benin";2002;"Malanville";"Sinende";"Alibori";"Borgou";20;0;20;20;0;0;0;0;0;"BJ0105";"BJ0407";"BJ04";"BJ01"
"Benin";2002;"Malanville";"Tchaourou";"Alibori";"Borgou";90;60;30;10;50;20;10;0;0;"BJ0105";"BJ0408";"BJ04";"BJ01"
"Benin";2002;"Malanville";"Penhunco";"Alibori";"Atacora";10;10;0;0;10;0;0;0;0;"BJ0105";"BJ0207";"BJ02";"BJ01"
"Benin";2002;"Malanville";"Atacora department, unknown commune";"Alibori";"Atacora";70;50;20;10;10;20;10;10;10;"BJ0105";"BJ02";"BJ02";"BJ01"
"Benin";2002;"Malanville";"Allada";"Alibori";"Atlantique";70;30;40;20;30;20;0;0;0;"BJ0105";"BJ0302";"BJ03";"BJ01"
"Benin";2002;"Malanville";"Ouidah";"Alibori";"Atlantique";50;20;30;0;10;30;10;0;0;"BJ0105";"BJ0304";"BJ03";"BJ01"
"Benin";2002;"Malanville";"Ouesse";"Alibori";"Collines";30;0;30;10;10;10;0;0;0;"BJ0105";"BJ0504";"BJ05";"BJ01"
"Benin";2002;"Malanville";"Savalou";"Alibori";"Collines";230;100;130;70;90;70;0;0;0;"BJ0105";"BJ0505";"BJ05";"BJ01"
"Benin";2002;"Malanville";"Save";"Alibori";"Collines";370;180;190;70;130;80;60;30;0;"BJ0105";"BJ0506";"BJ05";"BJ01"
"Benin";2002;"Malanville";"Aplahoue";"Alibori";"Couffo";10;10;0;0;10;0;0;0;0;"BJ0105";"BJ0601";"BJ06";"BJ01"
"Benin";2002;"Malanville";"Djakotome";"Alibori";"Couffo";40;20;20;20;0;20;0;0;0;"BJ0105";"BJ0602";"BJ06";"BJ01"
"Benin";2002;"Malanville";"Toviklin";"Alibori";"Couffo";10;0;10;0;10;0;0;0;0;"BJ0105";"BJ0606";"BJ06";"BJ01"
"Benin";2002;"Malanville";"Bassila";"Alibori";"Donga";170;120;50;10;70;50;40;0;0;"BJ0105";"BJ0701";"BJ07";"BJ01"
"Benin";2002;"Malanville";"Copargo";"Alibori";"Donga";10;0;10;0;0;10;0;0;0;"BJ0105";"BJ0703";"BJ07";"BJ01"
"Benin";2002;"Malanville";"Djougou";"Alibori";"Donga";460;230;230;90;180;150;30;10;0;"BJ0105";"BJ0702";"BJ07";"BJ01"
"Benin";2002;"Malanville";"Borgou department, unknown commune";"Alibori";"Borgou";10;10;0;0;0;10;0;0;0;"BJ0105";"BJ04";"BJ04";"BJ01"
"Benin";2002;"Malanville";"Bante";"Alibori";"Collines";70;40;30;20;30;10;0;10;0;"BJ0105";"BJ0501";"BJ05";"BJ01"
"Benin";2002;"Malanville";"Dassa-Zoume";"Alibori";"Collines";130;80;50;20;40;10;40;20;0;"BJ0105";"BJ0502";"BJ05";"BJ01"
"Benin";2002;"Malanville";"Glazoue";"Alibori";"Collines";20;20;0;10;0;10;0;0;0;"BJ0105";"BJ0503";"BJ05";"BJ01"
"Benin";2002;"Malanville";"Banikorara";"Alibori";"Alibori";150;50;100;10;50;60;10;10;10;"BJ0105";"BJ0101";"BJ01";"BJ01"
"Benin";2002;"Malanville";"Gogounou";"Alibori";"Alibori";30;10;20;10;0;10;10;0;0;"BJ0105";"BJ0102";"BJ01";"BJ01"
"Benin";2002;"Malanville";"Kandi";"Alibori";"Alibori";610;250;360;200;120;160;70;50;10;"BJ0105";"BJ0103";"BJ01";"BJ01"
"Benin";2002;"Malanville";"Ouake";"Alibori";"Donga";50;20;30;10;30;10;0;0;0;"BJ0105";"BJ0704";"BJ07";"BJ01"
"Benin";2002;"Malanville";"Contonou";"Alibori";"Littoral";430;200;230;220;120;70;20;0;0;"BJ0105";"BJ0800";"BJ08";"BJ01"
"Benin";2002;"Malanville";"Bopa";"Alibori";"Mono";10;0;10;0;0;10;0;0;0;"BJ0105";"BJ0902";"BJ09";"BJ01"
"Benin";2002;"Malanville";"Come";"Alibori";"Mono";20;10;10;10;10;0;0;0;0;"BJ0105";"BJ0903";"BJ09";"BJ01"
"Benin";2002;"Malanville";"Crand-Popo";"Alibori";"Mono";20;10;10;0;0;10;10;0;0;"BJ0105";"BJ0904";"BJ09";"BJ01"
"Benin";2002;"Malanville";"Lokossa";"Alibori";"Mono";20;20;0;10;0;10;0;0;0;"BJ0105";"BJ0906";"BJ09";"BJ01"
"Benin";2002;"Malanville";"Avrankou";"Alibori";"Oueme";20;10;10;0;10;10;0;0;0;"BJ0105";"BJ1005";"BJ10";"BJ01"
"Benin";2002;"Malanville";"Port-Novo";"Alibori";"Oueme";140;60;80;20;60;30;20;10;0;"BJ0105";"BJ1008";"BJ10";"BJ01"
"Benin";2002;"Malanville";"Pobe";"Alibori";"Plateau";30;0;30;20;0;0;10;0;0;"BJ0105";"BJ1104";"BJ11";"BJ01"
"Benin";2002;"Malanville";"Sakete";"Alibori";"Plateau";100;90;10;20;50;20;10;0;0;"BJ0105";"BJ1105";"BJ11";"BJ01"
"Benin";2002;"Malanville";"Abomey";"Alibori";"Zou";180;90;90;40;60;60;20;0;0;"BJ0105";"BJ1201";"BJ12";"BJ01"
"Benin";2002;"Malanville";"Agbangnizoun";"Alibori";"Zou";10;0;10;0;0;0;0;10;0;"BJ0105";"BJ1202";"BJ12";"BJ01"
"Benin";2002;"Malanville";"Bohicon";"Alibori";"Zou";90;60;30;0;50;30;0;10;0;"BJ0105";"BJ1203";"BJ12";"BJ01"
"Benin";2002;"Malanville";"Cove";"Alibori";"Zou";130;60;70;20;50;30;30;0;0;"BJ0105";"BJ1204";"BJ12";"BJ01"
"Benin";2002;"Malanville";"Zagnanado";"Alibori";"Zou";10;10;0;0;10;0;0;0;0;"BJ0105";"BJ1208";"BJ12";"BJ01"
"Benin";2002;"Malanville";"Zogbodomey";"Alibori";"Zou";10;0;10;10;0;0;0;0;0;"BJ0105";"BJ1209";"BJ12";"BJ01"
"Benin";2002;"Malanville";"Born Abroad";"Alibori";NA;16910;8470;8440;3540;5690;4480;2240;730;230;"BJ0105";"Foreign";"Fore";"BJ01"
"Benin";2002;"Malanville";"Unknown";"Alibori";NA;530;210;320;250;170;40;50;20;0;"BJ0105";"Unknown";"Unkn";"BJ01"
"Benin";2002;"Segbana";"Gogounou";"Alibori";"Alibori";80;50;30;20;30;30;0;0;0;"BJ0106";"BJ0102";"BJ01";"BJ01"
"Benin";2002;"Segbana";"Segbana";"Alibori";"Alibori";50060;25210;24850;27510;11650;5860;2710;1680;650;"BJ0106";"BJ0106";"BJ01";"BJ01"
"Benin";2002;"Segbana";"Kandi";"Alibori";"Alibori";800;360;440;210;240;240;70;40;0;"BJ0106";"BJ0103";"BJ01";"BJ01"
"Benin";2002;"Segbana";"Karimama";"Alibori";"Alibori";40;30;10;10;10;20;0;0;0;"BJ0106";"BJ0104";"BJ01";"BJ01"
"Benin";2002;"Segbana";"Malanville";"Alibori";"Alibori";150;110;40;50;40;40;20;0;0;"BJ0106";"BJ0105";"BJ01";"BJ01"
"Benin";2002;"Segbana";"Abomey-Calavi";"Alibori";"Atlantique";10;10;0;0;0;10;0;0;0;"BJ0106";"BJ0301";"BJ03";"BJ01"
"Benin";2002;"Segbana";"Alibori department, unknown commune";"Alibori";"Alibori";10;0;10;0;10;0;0;0;0;"BJ0106";"BJ01";"BJ01";"BJ01"
"Benin";2002;"Segbana";"Natitingou";"Alibori";"Atacora";20;10;10;0;0;20;0;0;0;"BJ0106";"BJ0206";"BJ02";"BJ01"
"Benin";2002;"Segbana";"Taqnguiete";"Alibori";"Atacora";10;0;10;0;10;0;0;0;0;"BJ0106";"BJ0208";"BJ02";"BJ01"
"Benin";2002;"Segbana";"Banikorara";"Alibori";"Alibori";110;40;70;20;50;30;0;10;0;"BJ0106";"BJ0101";"BJ01";"BJ01"
"Benin";2002;"Segbana";"N'Dali";"Alibori";"Borgou";90;30;60;50;20;20;0;0;0;"BJ0106";"BJ0403";"BJ04";"BJ01"
"Benin";2002;"Segbana";"Nikki";"Alibori";"Borgou";30;10;20;10;0;10;10;0;0;"BJ0106";"BJ0404";"BJ04";"BJ01"
"Benin";2002;"Segbana";"Parakou";"Alibori";"Borgou";70;30;40;30;30;10;0;0;0;"BJ0106";"BJ0405";"BJ04";"BJ01"
"Benin";2002;"Segbana";"Sinende";"Alibori";"Borgou";10;10;0;10;0;0;0;0;0;"BJ0106";"BJ0407";"BJ04";"BJ01"
"Benin";2002;"Segbana";"Ouesse";"Alibori";"Collines";60;60;0;10;10;40;0;0;0;"BJ0106";"BJ0504";"BJ05";"BJ01"
"Benin";2002;"Segbana";"Save";"Alibori";"Collines";20;0;20;10;10;0;0;0;0;"BJ0106";"BJ0506";"BJ05";"BJ01"
"Benin";2002;"Segbana";"Bassila";"Alibori";"Donga";10;10;0;0;10;0;0;0;0;"BJ0106";"BJ0701";"BJ07";"BJ01"
"Benin";2002;"Segbana";"Djougou";"Alibori";"Donga";10;0;10;0;10;0;0;0;0;"BJ0106";"BJ0702";"BJ07";"BJ01"
"Benin";2002;"Segbana";"Contonou";"Alibori";"Littoral";90;70;20;50;20;20;0;0;0;"BJ0106";"BJ0800";"BJ08";"BJ01"
"Benin";2002;"Segbana";"Allada";"Alibori";"Atlantique";10;10;0;0;10;0;0;0;0;"BJ0106";"BJ0302";"BJ03";"BJ01"
"Benin";2002;"Segbana";"Ouidah";"Alibori";"Atlantique";20;0;20;0;10;0;10;0;0;"BJ0106";"BJ0304";"BJ03";"BJ01"
"Benin";2002;"Segbana";"Bembereke";"Alibori";"Borgou";120;60;60;50;30;30;10;0;0;"BJ0106";"BJ0401";"BJ04";"BJ01"
"Benin";2002;"Segbana";"Kalale";"Alibori";"Borgou";160;20;140;80;70;10;0;0;0;"BJ0106";"BJ0402";"BJ04";"BJ01"
"Benin";2002;"Segbana";"Mono department, unknown commune";"Alibori";"Mono";10;10;0;0;0;10;0;0;0;"BJ0106";"BJ09";"BJ09";"BJ01"
"Benin";2002;"Segbana";"Avrankou";"Alibori";"Oueme";10;10;0;0;0;10;0;0;0;"BJ0106";"BJ1005";"BJ10";"BJ01"
"Benin";2002;"Segbana";"Port-Novo";"Alibori";"Oueme";10;0;10;0;0;0;10;0;0;"BJ0106";"BJ1008";"BJ10";"BJ01"
"Benin";2002;"Segbana";"Ifangni";"Alibori";"Plateau";10;0;10;0;10;0;0;0;0;"BJ0106";"BJ1102";"BJ11";"BJ01"
"Benin";2002;"Segbana";"Abomey";"Alibori";"Zou";40;30;10;10;10;0;20;0;0;"BJ0106";"BJ1201";"BJ12";"BJ01"
"Benin";2002;"Segbana";"Cove";"Alibori";"Zou";20;10;10;0;10;10;0;0;0;"BJ0106";"BJ1204";"BJ12";"BJ01"
"Benin";2002;"Segbana";"Born Abroad";"Alibori";NA;3110;1760;1350;1060;990;780;180;80;20;"BJ0106";"Foreign";"Fore";"BJ01"
"Benin";2002;"Segbana";"Unknown";"Alibori";NA;320;150;170;250;50;0;10;10;0;"BJ0106";"Unknown";"Unkn";"BJ01"
"Benin";2002;"Boukoumbe";"Save";"Atacora";"Collines";30;20;10;30;0;0;0;0;0;"BJ0201";"BJ0506";"BJ05";"BJ02"
"Benin";2002;"Boukoumbe";"Toviklin";"Atacora";"Couffo";10;10;0;0;0;10;0;0;0;"BJ0201";"BJ0606";"BJ06";"BJ02"
"Benin";2002;"Boukoumbe";"Bassila";"Atacora";"Donga";20;0;20;0;20;0;0;0;0;"BJ0201";"BJ0701";"BJ07";"BJ02"
"Benin";2002;"Boukoumbe";"Allada";"Atacora";"Atlantique";40;20;20;10;10;10;10;0;0;"BJ0201";"BJ0302";"BJ03";"BJ02"
"Benin";2002;"Boukoumbe";"Ouidah";"Atacora";"Atlantique";10;0;10;10;0;0;0;0;0;"BJ0201";"BJ0304";"BJ03";"BJ02"
"Benin";2002;"Boukoumbe";"Tori-Bossito";"Atacora";"Atlantique";10;10;0;0;0;10;0;0;0;"BJ0201";"BJ0307";"BJ03";"BJ02"
"Benin";2002;"Boukoumbe";"Bembereke";"Atacora";"Borgou";30;30;0;20;10;0;0;0;0;"BJ0201";"BJ0401";"BJ04";"BJ02"
"Benin";2002;"Boukoumbe";"N'Dali";"Atacora";"Borgou";20;20;0;20;0;0;0;0;0;"BJ0201";"BJ0403";"BJ04";"BJ02"
"Benin";2002;"Boukoumbe";"Parakou";"Atacora";"Borgou";130;70;60;110;20;0;0;0;0;"BJ0201";"BJ0405";"BJ04";"BJ02"
"Benin";2002;"Boukoumbe";"Tchaourou";"Atacora";"Borgou";30;10;20;20;10;0;0;0;0;"BJ0201";"BJ0408";"BJ04";"BJ02"
"Benin";2002;"Boukoumbe";"Dassa-Zoume";"Atacora";"Collines";10;0;10;0;10;0;0;0;0;"BJ0201";"BJ0502";"BJ05";"BJ02"
"Benin";2002;"Boukoumbe";"Savalou";"Atacora";"Collines";10;10;0;0;0;0;10;0;0;"BJ0201";"BJ0505";"BJ05";"BJ02"
"Benin";2002;"Boukoumbe";"Copargo";"Atacora";"Donga";40;0;40;10;20;0;0;10;0;"BJ0201";"BJ0703";"BJ07";"BJ02"
"Benin";2002;"Boukoumbe";"Djougou";"Atacora";"Donga";30;0;30;20;10;0;0;0;0;"BJ0201";"BJ0702";"BJ07";"BJ02"
"Benin";2002;"Boukoumbe";"Contonou";"Atacora";"Littoral";140;70;70;50;40;20;30;0;0;"BJ0201";"BJ0800";"BJ08";"BJ02"
"Benin";2002;"Boukoumbe";"Athieme";"Atacora";"Mono";10;10;0;0;0;10;0;0;0;"BJ0201";"BJ0901";"BJ09";"BJ02"
"Benin";2002;"Boukoumbe";"Port-Novo";"Atacora";"Oueme";60;30;30;20;30;10;0;0;0;"BJ0201";"BJ1008";"BJ10";"BJ02"
"Benin";2002;"Boukoumbe";"Abomey";"Atacora";"Zou";40;20;20;20;0;10;10;0;0;"BJ0201";"BJ1201";"BJ12";"BJ02"
"Benin";2002;"Boukoumbe";"Born Abroad";"Atacora";NA;520;140;380;130;170;120;70;20;10;"BJ0201";"Foreign";"Fore";"BJ02"
"Benin";2002;"Boukoumbe";"Boukoumbe";"Atacora";"Atacora";60060;29840;30220;29710;11970;9080;6140;2600;560;"BJ0201";"BJ0201";"BJ02";"BJ02"
"Benin";2002;"Boukoumbe";"Cobly";"Atacora";"Atacora";470;130;340;110;170;100;70;20;0;"BJ0201";"BJ0203";"BJ02";"BJ02"
"Benin";2002;"Boukoumbe";"Materi";"Atacora";"Atacora";30;0;30;20;0;10;0;0;0;"BJ0201";"BJ0205";"BJ02";"BJ02"
"Benin";2002;"Boukoumbe";"Natitingou";"Atacora";"Atacora";340;160;180;160;90;40;30;20;0;"BJ0201";"BJ0206";"BJ02";"BJ02"
"Benin";2002;"Boukoumbe";"Taqnguiete";"Atacora";"Atacora";90;30;60;20;40;20;10;0;0;"BJ0201";"BJ0208";"BJ02";"BJ02"
"Benin";2002;"Boukoumbe";"Toucountouna";"Atacora";"Atacora";40;0;40;10;10;10;0;10;0;"BJ0201";"BJ0209";"BJ02";"BJ02"
"Benin";2002;"Boukoumbe";"Abomey-Calavi";"Atacora";"Atlantique";50;0;50;30;10;10;0;0;0;"BJ0201";"BJ0301";"BJ03";"BJ02"
"Benin";2002;"Cobly";"Boukoumbe";"Atacora";"Atacora";410;150;260;150;60;110;40;50;0;"BJ0203";"BJ0201";"BJ02";"BJ02"
"Benin";2002;"Cobly";"Cobly";"Atacora";"Atacora";41670;20240;21430;21650;8650;5880;2980;1810;700;"BJ0203";"BJ0203";"BJ02";"BJ02"
"Benin";2002;"Cobly";"Natitingou";"Atacora";"Atacora";120;50;70;70;40;10;0;0;0;"BJ0203";"BJ0206";"BJ02";"BJ02"
"Benin";2002;"Cobly";"Penhunco";"Atacora";"Atacora";10;10;0;10;0;0;0;0;0;"BJ0203";"BJ0207";"BJ02";"BJ02"
"Benin";2002;"Cobly";"Taqnguiete";"Atacora";"Atacora";490;210;280;240;150;30;50;20;0;"BJ0203";"BJ0208";"BJ02";"BJ02"
"Benin";2002;"Cobly";"Materi";"Atacora";"Atacora";430;90;340;40;200;90;30;50;20;"BJ0203";"BJ0205";"BJ02";"BJ02"
"Benin";2002;"Cobly";"Contonou";"Atacora";"Littoral";90;60;30;60;30;0;0;0;0;"BJ0203";"BJ0800";"BJ08";"BJ02"
"Benin";2002;"Cobly";"Lokossa";"Atacora";"Mono";10;0;10;10;0;0;0;0;0;"BJ0203";"BJ0906";"BJ09";"BJ02"
"Benin";2002;"Cobly";"Mono department, unknown commune";"Atacora";"Mono";20;10;10;10;10;0;0;0;0;"BJ0203";"BJ09";"BJ09";"BJ02"
"Benin";2002;"Cobly";"Ketou";"Atacora";"Plateau";10;10;0;0;10;0;0;0;0;"BJ0203";"BJ1103";"BJ11";"BJ02"
"Benin";2002;"Cobly";"Abomey";"Atacora";"Zou";10;0;10;0;0;0;10;0;0;"BJ0203";"BJ1201";"BJ12";"BJ02"
"Benin";2002;"Cobly";"Cove";"Atacora";"Zou";10;10;0;0;0;10;0;0;0;"BJ0203";"BJ1204";"BJ12";"BJ02"
"Benin";2002;"Cobly";"Ouinhi";"Atacora";"Zou";10;10;0;0;10;0;0;0;0;"BJ0203";"BJ1206";"BJ12";"BJ02"
"Benin";2002;"Cobly";"Born Abroad";"Atacora";NA;2510;1100;1410;930;850;400;160;110;60;"BJ0203";"Foreign";"Fore";"BJ02"
"Benin";2002;"Cobly";"Unknown";"Atacora";NA;110;70;40;50;20;40;0;0;0;"BJ0203";"Unknown";"Unkn";"BJ02"
"Benin";2002;"Cobly";"Atacora department, unknown commune";"Atacora";"Atacora";10;10;0;0;0;10;0;0;0;"BJ0203";"BJ02";"BJ02";"BJ02"
"Benin";2002;"Cobly";"Kpomasse";"Atacora";"Atlantique";10;10;0;0;10;0;0;0;0;"BJ0203";"BJ0303";"BJ03";"BJ02"
"Benin";2002;"Cobly";"Bembereke";"Atacora";"Borgou";40;0;40;30;10;0;0;0;0;"BJ0203";"BJ0401";"BJ04";"BJ02"
"Benin";2002;"Cobly";"N'Dali";"Atacora";"Borgou";50;30;20;50;0;0;0;0;0;"BJ0203";"BJ0403";"BJ04";"BJ02"
"Benin";2002;"Cobly";"Nikki";"Atacora";"Borgou";50;30;20;50;0;0;0;0;0;"BJ0203";"BJ0404";"BJ04";"BJ02"
"Benin";2002;"Cobly";"Parakou";"Atacora";"Borgou";250;130;120;200;50;0;0;0;0;"BJ0203";"BJ0405";"BJ04";"BJ02"
"Benin";2002;"Cobly";"Tchaourou";"Atacora";"Borgou";30;10;20;10;20;0;0;0;0;"BJ0203";"BJ0408";"BJ04";"BJ02"
"Benin";2002;"Cobly";"Ouesse";"Atacora";"Collines";20;20;0;20;0;0;0;0;0;"BJ0203";"BJ0504";"BJ05";"BJ02"
"Benin";2002;"Cobly";"Save";"Atacora";"Collines";70;50;20;50;10;10;0;0;0;"BJ0203";"BJ0506";"BJ05";"BJ02"
"Benin";2002;"Cobly";"Djakotome";"Atacora";"Couffo";20;20;0;20;0;0;0;0;0;"BJ0203";"BJ0602";"BJ06";"BJ02"
"Benin";2002;"Cobly";"Bassila";"Atacora";"Donga";20;10;10;10;10;0;0;0;0;"BJ0203";"BJ0701";"BJ07";"BJ02"
"Benin";2002;"Cobly";"Copargo";"Atacora";"Donga";20;20;0;0;10;10;0;0;0;"BJ0203";"BJ0703";"BJ07";"BJ02"
"Benin";2002;"Cobly";"Djougou";"Atacora";"Donga";10;10;0;10;0;0;0;0;0;"BJ0203";"BJ0702";"BJ07";"BJ02"
"Benin";2002;"Cobly";"Ouake";"Atacora";"Donga";10;10;0;0;10;0;0;0;0;"BJ0203";"BJ0704";"BJ07";"BJ02"
"Benin";2002;"Kerou";"Segbana";"Atacora";"Alibori";10;10;0;0;0;10;0;0;0;"BJ0202";"BJ0106";"BJ01";"BJ02"
"Benin";2002;"Kerou";"Boukoumbe";"Atacora";"Atacora";70;30;40;30;30;10;0;0;0;"BJ0202";"BJ0201";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Banikorara";"Atacora";"Alibori";880;450;430;380;330;150;20;0;0;"BJ0202";"BJ0101";"BJ01";"BJ02"
"Benin";2002;"Kerou";"Malanville";"Atacora";"Alibori";10;10;0;0;0;0;10;0;0;"BJ0202";"BJ0105";"BJ01";"BJ02"
"Benin";2002;"Kerou";"Taqnguiete";"Atacora";"Atacora";230;120;110;50;90;70;10;10;0;"BJ0202";"BJ0208";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Toucountouna";"Atacora";"Atacora";160;70;90;80;50;30;0;0;0;"BJ0202";"BJ0209";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Atacora department, unknown commune";"Atacora";"Atacora";40;20;20;20;10;10;0;0;0;"BJ0202";"BJ02";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Allada";"Atacora";"Atlantique";10;10;0;0;0;0;10;0;0;"BJ0202";"BJ0302";"BJ03";"BJ02"
"Benin";2002;"Kerou";"Toffo";"Atacora";"Atlantique";10;10;0;0;0;10;0;0;0;"BJ0202";"BJ0306";"BJ03";"BJ02"
"Benin";2002;"Kerou";"Ze";"Atacora";"Atlantique";40;20;20;40;0;0;0;0;0;"BJ0202";"BJ0308";"BJ03";"BJ02"
"Benin";2002;"Kerou";"Bembereke";"Atacora";"Borgou";40;20;20;20;0;20;0;0;0;"BJ0202";"BJ0401";"BJ04";"BJ02"
"Benin";2002;"Kerou";"Cobly";"Atacora";"Atacora";10;0;10;10;0;0;0;0;0;"BJ0202";"BJ0203";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Kerou";"Atacora";"Atacora";57490;28440;29050;29930;14070;7430;3460;1820;780;"BJ0202";"BJ0202";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Kouande";"Atacora";"Atacora";310;150;160;70;100;80;50;0;10;"BJ0202";"BJ0204";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Materi";"Atacora";"Atacora";140;70;70;50;40;40;10;0;0;"BJ0202";"BJ0205";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Natitingou";"Atacora";"Atacora";80;50;30;10;10;30;10;20;0;"BJ0202";"BJ0206";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Penhunco";"Atacora";"Atacora";120;30;90;40;30;10;30;10;0;"BJ0202";"BJ0207";"BJ02";"BJ02"
"Benin";2002;"Kerou";"Dassa-Zoume";"Atacora";"Collines";10;0;10;10;0;0;0;0;0;"BJ0202";"BJ0502";"BJ05";"BJ02"
"Benin";2002;"Kerou";"Glazoue";"Atacora";"Collines";40;20;20;30;0;10;0;0;0;"BJ0202";"BJ0503";"BJ05";"BJ02"
"Benin";2002;"Kerou";"Ouesse";"Atacora";"Collines";10;0;10;0;10;0;0;0;0;"BJ0202";"BJ0504";"BJ05";"BJ02"
"Benin";2002;"Kerou";"Savalou";"Atacora";"Collines";10;10;0;0;0;0;10;0;0;"BJ0202";"BJ0505";"BJ05";"BJ02"
"Benin";2002;"Kerou";"Aplahoue";"Atacora";"Couffo";10;10;0;0;0;10;0;0;0;"BJ0202";"BJ0601";"BJ06";"BJ02"
"Benin";2002;"Kerou";"Bassila";"Atacora";"Donga";10;10;0;0;0;10;0;0;0;"BJ0202";"BJ0701";"BJ07";"BJ02"
"Benin";2002;"Kerou";"Copargo";"Atacora";"Donga";10;10;0;0;10;0;0;0;0;"BJ0202";"BJ0703";"BJ07";"BJ02"
"Benin";2002;"Kerou";"Djougou";"Atacora";"Donga";140;60;80;40;60;40;0;0;0;"BJ0202";"BJ0702";"BJ07";"BJ02"
"Benin";2002;"Kerou";"Ouake";"Atacora";"Donga";10;10;0;0;0;10;0;0;0;"BJ0202";"BJ0704";"BJ07";"BJ02"
"Benin";2002;"Kerou";"Contonou";"Atacora";"Littoral";10;0;10;0;0;10;0;0;0;"BJ0202";"BJ0800";"BJ08";"BJ02"
"Benin";2002;"Kerou";"Athieme";"Atacora";"Mono";10;0;10;0;0;10;0;0;0;"BJ0202";"BJ0901";"BJ09";"BJ02"
"Benin";2002;"Kerou";"Lokossa";"Atacora";"Mono";70;30;40;30;20;20;0;0;0;"BJ0202";"BJ0906";"BJ09";"BJ02"
